date,year,month,day,weekday,is_weekend,barrio,lat,lon,population_factor,tourism_factor,infrastructure_age,coastal,season_index,temperature_c,rainfall_mm,consumption_m3_day,flow_m3h,pressure_bar,risk_score,breakdown_probability,breakdown_event,pressure_alert,flow_alert,anomaly_alert,total_alerts,risk_level
2024-07-14,2024,7,14,6,1,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,168,22.706,0.021,753.52,31.813,3.838,0.5123,0.0694,0,0,0,0,0,medio
2024-07-15,2024,7,15,0,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,168,24.194,3.514,737.396,30.845,3.739,0.4974,0.0694,0,0,0,0,0,medio
2024-07-16,2024,7,16,1,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,168,26.629,19.115,735.506,31.028,3.908,0.4142,0.0694,0,0,0,0,0,medio
2024-07-17,2024,7,17,2,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,168,21.43,5.571,616.291,24.98,3.889,0.4329,0.0694,0,0,0,0,0,medio
2024-07-18,2024,7,18,3,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,168,22.227,21.515,733.432,29.704,3.88,0.4584,0.0712,0,0,0,0,0,medio
2024-07-19,2024,7,19,4,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,168,21.585,15.095,687.639,27.083,3.895,0.4568,0.0694,0,0,0,0,0,medio
2024-07-20,2024,7,20,5,1,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,168,22.678,13.812,767.975,35.567,4.03,0.5524,0.0697,0,0,0,0,0,medio
2024-07-21,2024,7,21,6,1,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,168,23.876,7.468,791.417,32.054,3.887,0.4355,0.0694,0,0,0,0,0,medio
2024-07-22,2024,7,22,0,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,168,21.761,0.0,722.907,29.914,3.66,0.3878,0.0694,0,0,0,0,0,bajo
2024-07-23,2024,7,23,1,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,168,21.414,9.73,714.673,31.364,3.984,0.5191,0.0694,1,0,0,0,1,medio
2024-07-24,2024,7,24,2,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,168,23.053,15.894,744.32,31.597,4.038,0.349,0.0694,0,0,0,0,0,bajo
2024-07-25,2024,7,25,3,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,168,22.28,16.374,771.915,29.831,4.048,0.4017,0.0694,0,0,0,0,0,medio
2024-07-26,2024,7,26,4,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,168,22.387,3.136,639.448,27.509,3.994,0.505,0.0694,0,0,0,0,0,medio
2024-07-27,2024,7,27,5,1,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,168,22.679,5.726,823.461,29.449,3.751,0.4592,0.0694,0,0,0,0,0,medio
2024-07-28,2024,7,28,6,1,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,168,22.351,4.865,718.225,30.022,3.968,0.4491,0.0694,1,0,0,0,1,medio
2024-07-29,2024,7,29,0,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,168,22.49,5.933,631.749,26.93,3.861,0.5134,0.0694,0,0,0,0,0,medio
2024-07-30,2024,7,30,1,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,168,24.494,0.0,689.688,26.952,3.815,0.513,0.0694,0,0,0,0,0,medio
2024-07-31,2024,7,31,2,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,168,21.017,1.876,702.182,30.114,3.685,0.3811,0.0694,0,0,0,0,0,bajo
2024-08-01,2024,8,1,3,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,162,16.26,3.587,757.464,32.217,3.865,0.4502,0.0694,0,0,0,0,0,medio
2024-08-02,2024,8,2,4,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,162,19.611,1.785,751.867,31.928,4.09,0.5068,0.0694,0,0,0,0,0,medio
2024-08-03,2024,8,3,5,1,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,162,18.267,2.89,783.949,32.43,3.755,0.5325,0.0694,0,0,0,0,0,medio
2024-08-04,2024,8,4,6,1,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,162,18.725,13.383,805.813,34.784,3.709,0.47,0.0694,0,0,0,0,0,medio
2024-08-05,2024,8,5,0,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,162,20.119,1.952,637.646,25.132,3.906,0.4474,0.0694,0,0,0,0,0,medio
2024-08-06,2024,8,6,1,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,162,20.057,8.341,748.711,32.919,3.814,0.4638,0.0694,0,0,0,0,0,medio
2024-08-07,2024,8,7,2,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,162,21.312,11.14,718.323,29.759,3.954,0.4475,0.0694,0,0,0,0,0,medio
2024-08-08,2024,8,8,3,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,162,18.202,10.658,734.053,29.892,3.728,0.4644,0.0694,0,0,0,0,0,medio
2024-08-09,2024,8,9,4,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,162,18.701,9.397,783.836,33.805,3.942,0.4619,0.0694,0,0,0,0,0,medio
2024-08-10,2024,8,10,5,1,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,162,17.617,2.269,796.116,31.867,3.884,0.419,0.0694,0,0,0,0,0,medio
2024-08-11,2024,8,11,6,1,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,162,20.412,3.338,755.243,29.747,3.934,0.5287,0.0694,0,0,0,0,0,medio
2024-08-12,2024,8,12,0,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,162,18.86,17.252,668.68,30.602,4.198,0.3276,0.0694,0,0,0,0,0,bajo
2024-08-13,2024,8,13,1,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,162,18.105,5.225,731.337,31.709,3.876,0.4212,0.0694,0,0,0,0,0,medio
2024-08-14,2024,8,14,2,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,162,19.955,0.0,676.071,30.976,3.826,0.4573,0.0694,0,0,0,0,0,medio
2024-08-15,2024,8,15,3,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,162,20.005,23.563,776.271,29.889,3.711,0.4405,0.0737,0,0,0,0,0,medio
2024-08-16,2024,8,16,4,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,162,16.6,14.982,701.273,31.401,4.115,0.4532,0.0694,0,0,0,0,0,medio
2024-08-17,2024,8,17,5,1,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,162,17.335,13.221,771.41,30.395,3.844,0.4389,0.0694,0,0,0,0,0,medio
2024-08-18,2024,8,18,6,1,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,162,20.608,0.54,877.958,34.158,4.045,0.4243,0.0694,0,0,0,0,0,medio
2024-08-19,2024,8,19,0,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,162,18.448,4.514,786.238,35.217,4.018,0.4585,0.0694,0,0,0,0,0,medio
2024-08-20,2024,8,20,1,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,162,18.01,0.0,698.573,28.47,3.927,0.36,0.0694,0,0,0,0,0,bajo
2024-08-21,2024,8,21,2,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,162,21.457,17.705,723.829,28.053,3.946,0.3383,0.0694,0,0,0,0,0,bajo
2024-08-22,2024,8,22,3,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,162,18.863,24.089,672.438,29.304,3.892,0.4419,0.0743,0,0,0,0,0,medio
2024-08-23,2024,8,23,4,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,162,20.077,13.693,830.517,36.349,3.792,0.4324,0.0694,0,0,0,0,0,medio
2024-08-24,2024,8,24,5,1,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,162,21.393,0.604,865.802,37.022,3.894,0.4696,0.0694,0,0,0,0,0,medio
2024-08-25,2024,8,25,6,1,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,162,19.16,4.285,828.386,34.268,3.768,0.5055,0.0694,0,0,0,0,0,medio
2024-08-26,2024,8,26,0,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,162,19.917,3.523,695.746,31.504,4.084,0.5102,0.0694,0,0,0,0,0,medio
2024-08-27,2024,8,27,1,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,162,18.733,20.049,734.243,29.626,4.113,0.4572,0.0695,0,0,0,0,0,medio
2024-08-28,2024,8,28,2,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,162,17.086,12.271,843.388,35.193,3.829,0.4203,0.0694,0,0,0,0,0,medio
2024-08-29,2024,8,29,3,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,162,18.028,6.754,694.604,31.195,4.037,0.4634,0.0694,0,0,0,0,0,medio
2024-08-30,2024,8,30,4,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,162,21.487,4.314,700.423,26.613,3.82,0.3765,0.0694,0,0,0,0,0,bajo
2024-08-31,2024,8,31,5,1,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,162,20.3,4.229,812.149,32.616,3.876,0.5659,0.071,0,0,0,0,0,medio
2024-09-01,2024,9,1,6,1,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,118,15.619,0.0,812.414,33.043,3.994,0.4651,0.0694,0,0,0,0,0,medio
2024-09-02,2024,9,2,0,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,118,16.049,7.928,748.383,29.999,3.978,0.4413,0.0694,0,0,0,0,0,medio
2024-09-03,2024,9,3,1,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,118,14.35,12.45,657.078,27.717,3.913,0.426,0.0694,0,0,0,0,0,medio
2024-09-04,2024,9,4,2,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,118,15.244,6.453,696.942,27.579,4.179,0.5055,0.0694,0,0,0,0,0,medio
2024-09-05,2024,9,5,3,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,118,16.801,0.0,594.582,24.28,3.759,0.4294,0.0694,0,0,0,0,0,medio
2024-09-06,2024,9,6,4,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,118,16.423,1.756,719.209,29.989,3.934,0.4348,0.0694,0,0,0,0,0,medio
2024-09-07,2024,9,7,5,1,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,118,14.887,27.968,709.203,30.648,3.888,0.4467,0.079,1,0,0,0,1,medio
2024-09-08,2024,9,8,6,1,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,118,14.594,0.0,607.69,26.931,4.069,0.5447,0.0694,0,0,0,0,0,medio
2024-09-09,2024,9,9,0,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,118,13.104,8.224,702.849,27.811,4.094,0.5653,0.071,0,0,0,0,0,medio
2024-09-10,2024,9,10,1,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,118,15.026,0.345,767.538,32.103,3.845,0.4921,0.0694,0,0,0,0,0,medio
2024-09-11,2024,9,11,2,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,118,15.263,0.0,748.18,31.011,4.024,0.4543,0.0694,0,0,0,0,0,medio
2024-09-12,2024,9,12,3,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,118,13.224,18.838,665.458,27.053,3.906,0.4568,0.0694,0,0,0,0,0,medio
2024-09-13,2024,9,13,4,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,118,14.696,19.157,686.424,28.28,3.92,0.4487,0.0694,1,0,0,0,1,medio
2024-09-14,2024,9,14,5,1,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,118,14.988,20.947,697.553,28.521,3.732,0.5029,0.0706,0,0,0,0,0,medio
2024-09-15,2024,9,15,6,1,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,118,13.767,12.83,690.745,27.294,3.724,0.3982,0.0694,0,0,0,0,0,bajo
2024-09-16,2024,9,16,0,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,118,13.943,16.196,667.125,28.852,3.782,0.4589,0.0694,0,0,0,0,0,medio
2024-09-17,2024,9,17,1,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,118,18.534,17.674,677.382,29.191,4.16,0.3766,0.0694,0,0,0,0,0,bajo
2024-09-18,2024,9,18,2,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,118,14.687,8.246,688.345,26.811,4.069,0.3788,0.0694,1,0,0,0,1,bajo
2024-09-19,2024,9,19,3,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,118,16.611,11.728,661.094,25.688,3.88,0.4082,0.0694,0,0,0,0,0,medio
2024-09-20,2024,9,20,4,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,118,12.94,19.317,707.238,29.748,4.068,0.4381,0.0694,0,0,0,0,0,medio
2024-09-21,2024,9,21,5,1,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,118,14.221,10.267,740.447,29.571,3.644,0.4313,0.0694,0,0,0,0,0,medio
2024-09-22,2024,9,22,6,1,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,118,15.247,22.796,831.863,35.977,4.029,0.5197,0.0728,0,0,0,0,0,medio
2024-09-23,2024,9,23,0,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,118,17.819,20.56,732.136,30.193,3.884,0.4446,0.0701,0,0,0,0,0,medio
2024-09-24,2024,9,24,1,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,118,13.962,10.28,603.116,27.295,3.896,0.4744,0.0694,0,0,0,0,0,medio
2024-09-25,2024,9,25,2,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,118,15.493,24.999,650.039,30.332,4.04,0.4725,0.0754,0,0,0,0,0,medio
2024-09-26,2024,9,26,3,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,118,13.29,9.402,763.232,28.833,3.948,0.4835,0.0694,0,0,0,0,0,medio
2024-09-27,2024,9,27,4,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,118,12.668,26.487,678.791,27.651,3.756,0.3984,0.0772,0,0,0,0,0,bajo
2024-09-28,2024,9,28,5,1,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,118,13.374,18.663,714.895,27.981,3.83,0.4708,0.0694,1,0,0,0,1,medio
2024-09-29,2024,9,29,6,1,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,118,15.094,18.266,792.863,32.524,3.748,0.4733,0.0694,0,0,0,0,0,medio
2024-09-30,2024,9,30,0,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,118,12.851,3.985,672.06,27.712,3.813,0.4884,0.0694,0,0,0,0,0,medio
2024-10-01,2024,10,1,1,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,95,9.057,14.995,568.747,21.974,3.858,0.4133,0.0694,0,0,0,0,0,medio
2024-10-02,2024,10,2,2,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,95,11.654,12.046,625.773,26.71,3.819,0.4543,0.0694,0,0,0,0,0,medio
2024-10-03,2024,10,3,3,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,95,13.248,12.597,601.269,25.105,4.102,0.5086,0.0694,0,0,0,0,0,medio
2024-10-04,2024,10,4,4,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,95,11.033,22.559,568.581,25.681,3.94,0.4258,0.0725,0,0,0,0,0,medio
2024-10-05,2024,10,5,5,1,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,95,9.607,23.009,579.315,25.463,3.773,0.4517,0.073,0,0,0,0,0,medio
2024-10-06,2024,10,6,6,1,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,95,8.198,36.164,593.745,24.914,3.993,0.4797,0.0888,1,0,0,0,1,medio
2024-10-07,2024,10,7,0,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,95,12.922,22.672,635.534,27.172,4.149,0.4962,0.0726,0,0,0,0,0,medio
2024-10-08,2024,10,8,1,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,95,15.343,12.831,626.383,26.134,4.043,0.4132,0.0694,0,0,0,0,0,medio
2024-10-09,2024,10,9,2,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,95,11.047,32.211,589.933,25.731,3.666,0.4419,0.0841,0,0,0,0,0,medio
2024-10-10,2024,10,10,3,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,95,11.762,26.65,562.185,23.482,4.074,0.3246,0.0774,0,0,0,0,0,bajo
2024-10-11,2024,10,11,4,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,95,10.926,9.789,586.411,25.933,4.051,0.4402,0.0694,0,0,0,0,0,medio
2024-10-12,2024,10,12,5,1,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,95,12.728,17.214,583.955,23.559,4.028,0.4367,0.0694,0,0,0,0,0,medio
2024-10-13,2024,10,13,6,1,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,95,8.899,25.486,589.304,24.96,4.074,0.3781,0.076,0,0,0,0,0,bajo
2024-10-14,2024,10,14,0,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,95,11.17,21.418,617.541,24.02,3.987,0.4919,0.0711,0,0,0,0,0,medio
2024-10-15,2024,10,15,1,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,95,11.22,21.766,586.697,25.157,3.994,0.3952,0.0715,0,0,0,0,0,bajo
2024-10-16,2024,10,16,2,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,95,13.177,19.675,523.274,21.678,3.966,0.3751,0.0694,0,0,0,0,0,bajo
2024-10-17,2024,10,17,3,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,95,9.312,23.466,580.528,22.198,3.97,0.4313,0.0736,0,0,0,0,0,medio
2024-10-18,2024,10,18,4,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,95,10.839,10.787,548.219,22.228,3.938,0.4416,0.0694,0,0,0,0,0,medio
2024-10-19,2024,10,19,5,1,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,95,10.791,14.837,700.969,28.082,3.83,0.619,0.0763,0,0,0,0,0,medio
2024-10-20,2024,10,20,6,1,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,95,9.356,25.584,576.024,25.092,3.904,0.422,0.0761,0,0,0,0,0,medio
2024-10-21,2024,10,21,0,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,95,12.276,26.757,589.804,24.029,3.999,0.5008,0.0775,0,0,0,0,0,medio
2024-10-22,2024,10,22,1,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,95,14.129,25.654,582.115,24.56,3.944,0.3796,0.0762,0,0,0,0,0,bajo
2024-10-23,2024,10,23,2,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,95,11.758,14.255,586.45,24.461,4.019,0.475,0.0694,0,0,0,0,0,medio
2024-10-24,2024,10,24,3,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,95,9.376,34.117,569.911,23.65,3.889,0.4147,0.0864,0,0,0,0,0,medio
2024-10-25,2024,10,25,4,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,95,13.505,22.0,571.097,24.532,3.939,0.4326,0.0718,0,0,0,0,0,medio
2024-10-26,2024,10,26,5,1,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,95,10.765,20.27,616.759,26.473,3.844,0.4843,0.0698,0,0,0,0,0,medio
2024-10-27,2024,10,27,6,1,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,95,10.567,13.24,570.101,24.961,3.814,0.4086,0.0694,0,0,0,0,0,medio
2024-10-28,2024,10,28,0,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,95,10.57,16.307,539.901,23.433,4.04,0.4753,0.0694,0,0,0,0,0,medio
2024-10-29,2024,10,29,1,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,95,11.537,13.281,546.698,24.248,4.028,0.4065,0.0694,0,0,0,0,0,medio
2024-10-30,2024,10,30,2,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,95,10.976,7.846,580.931,23.703,3.813,0.3653,0.0694,0,0,0,0,0,bajo
2024-10-31,2024,10,31,3,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,95,10.869,17.234,544.617,23.431,3.929,0.4672,0.0694,0,0,0,0,0,medio
2024-11-01,2024,11,1,4,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,80,8.123,25.027,563.682,24.12,3.82,0.4866,0.0755,0,0,0,0,0,medio
2024-11-02,2024,11,2,5,1,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,80,10.897,13.896,620.191,26.333,4.058,0.5316,0.0694,0,0,0,0,0,medio
2024-11-03,2024,11,3,6,1,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,80,12.06,21.393,689.101,27.36,3.95,0.3347,0.0711,0,0,0,0,0,bajo
2024-11-04,2024,11,4,0,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,80,10.004,12.188,625.511,27.244,3.856,0.403,0.0694,0,0,0,0,0,medio
2024-11-05,2024,11,5,1,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,80,7.855,23.089,613.623,25.176,4.12,0.4083,0.0731,0,0,0,0,0,medio
2024-11-06,2024,11,6,2,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,80,7.742,24.655,653.181,28.755,3.859,0.4843,0.075,0,0,0,0,0,medio
2024-11-07,2024,11,7,3,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,80,8.494,29.544,678.042,28.918,3.971,0.4908,0.0809,0,0,0,0,0,medio
2024-11-08,2024,11,8,4,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,80,9.994,14.849,588.302,27.162,3.895,0.4141,0.0694,0,0,0,0,0,medio
2024-11-09,2024,11,9,5,1,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,80,7.882,19.973,694.93,29.017,3.711,0.4847,0.0694,0,0,0,0,0,medio
2024-11-10,2024,11,10,6,1,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,80,11.613,18.544,687.257,31.178,3.798,0.4552,0.0694,0,0,0,0,0,medio
2024-11-11,2024,11,11,0,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,80,8.018,26.433,601.657,24.762,3.928,0.4465,0.0771,0,0,0,0,0,medio
2024-11-12,2024,11,12,1,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,80,8.405,19.003,605.548,25.175,3.869,0.4605,0.0694,0,0,0,0,0,medio
2024-11-13,2024,11,13,2,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,80,8.208,21.481,578.559,26.07,3.931,0.4562,0.0712,1,0,0,0,1,medio
2024-11-14,2024,11,14,3,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,80,9.28,13.063,603.673,23.975,3.889,0.3122,0.0694,0,0,0,0,0,bajo
2024-11-15,2024,11,15,4,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,80,11.5,31.474,658.155,29.326,3.989,0.4359,0.0832,0,0,0,0,0,medio
2024-11-16,2024,11,16,5,1,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,80,11.024,24.581,743.221,30.402,4.123,0.4544,0.0749,1,0,0,0,1,medio
2024-11-17,2024,11,17,6,1,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,80,11.849,14.793,627.668,24.802,3.768,0.4764,0.0694,0,0,0,0,0,medio
2024-11-18,2024,11,18,0,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,80,9.382,29.006,541.92,24.033,3.896,0.467,0.0802,0,0,0,0,0,medio
2024-11-19,2024,11,19,1,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,80,11.36,23.056,532.177,22.237,3.964,0.3825,0.0731,0,0,0,0,0,bajo
2024-11-20,2024,11,20,2,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,80,8.762,11.915,634.459,25.691,3.865,0.423,0.0694,0,0,0,0,0,medio
2024-11-21,2024,11,21,3,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,80,9.242,24.712,593.763,25.313,4.086,0.4772,0.0751,0,0,0,0,0,medio
2024-11-22,2024,11,22,4,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,80,10.213,11.578,577.827,23.829,3.841,0.3865,0.0694,0,0,0,0,0,bajo
2024-11-23,2024,11,23,5,1,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,80,7.284,21.691,643.788,25.761,3.921,0.4246,0.0715,0,0,0,0,0,medio
2024-11-24,2024,11,24,6,1,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,80,9.061,30.267,654.363,25.354,3.898,0.3831,0.0817,0,0,0,0,0,bajo
2024-11-25,2024,11,25,0,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,80,8.186,27.438,560.766,23.382,4.002,0.4835,0.0784,0,0,0,0,0,medio
2024-11-26,2024,11,26,1,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,80,9.33,25.657,666.502,25.714,3.796,0.5864,0.0799,0,0,0,0,0,medio
2024-11-27,2024,11,27,2,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,80,6.467,18.757,508.565,21.445,4.044,0.3859,0.0694,0,0,0,0,0,bajo
2024-11-28,2024,11,28,3,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,80,10.689,8.248,561.527,23.13,3.842,0.4226,0.0694,0,0,0,0,0,medio
2024-11-29,2024,11,29,4,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,80,9.625,22.657,629.984,26.512,3.94,0.3766,0.0726,0,0,0,0,0,bajo
2024-11-30,2024,11,30,5,1,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,80,8.807,22.501,687.142,27.601,4.063,0.5249,0.0724,0,0,0,0,0,medio
2024-12-01,2024,12,1,6,1,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,78,7.772,8.716,591.403,24.779,3.836,0.5016,0.0694,0,0,0,0,0,medio
2024-12-02,2024,12,2,0,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,78,8.607,33.116,488.996,20.263,4.082,0.438,0.0852,0,0,0,0,0,medio
2024-12-03,2024,12,3,1,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,78,10.944,28.462,450.54,17.735,4.053,0.3413,0.0796,1,0,0,0,1,bajo
2024-12-04,2024,12,4,2,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,78,9.751,41.618,505.929,20.402,3.941,0.4455,0.0954,0,0,0,0,0,medio
2024-12-05,2024,12,5,3,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,78,10.817,21.2,527.786,22.481,3.893,0.4771,0.0709,0,0,0,0,0,medio
2024-12-06,2024,12,6,4,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,78,10.426,30.139,535.842,21.621,3.864,0.4933,0.0816,0,0,0,0,0,medio
2024-12-07,2024,12,7,5,1,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,78,7.709,30.02,476.338,19.278,4.07,0.4178,0.0815,0,0,0,0,0,medio
2024-12-08,2024,12,8,6,1,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,78,4.719,24.862,566.722,24.163,4.047,0.4303,0.0753,0,0,0,0,0,medio
2024-12-09,2024,12,9,0,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,78,7.245,26.552,484.343,18.316,3.822,0.4962,0.0773,0,0,0,0,0,medio
2024-12-10,2024,12,10,1,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,78,9.573,23.771,467.712,20.4,3.696,0.4002,0.074,1,0,0,0,1,medio
